mu_B,energy_density,pressure
1585.0,443.032878281392,215.13225104459147
1586.0,443.61363622353304,215.64015784626582
1587.0,444.1947322400164,216.1485302281935
1588.0,444.77616665604955,216.65736813824327
1589.0,445.3579397951122,217.16667152290407
1590.0,445.9400519790128,217.67644032739503
1591.0,446.52250352796466,218.1866744958843
1592.0,447.10529476067506,218.69737397181257
1593.0,447.6884259944407,219.2085386982836
1594.0,448.2718975452359,219.72016861846848
1595.0,448.85570972777856,220.2322636759519
1596.0,449.4398628555688,220.74482381494556
1597.0,450.02435720352884,221.2578487226773
1598.0,450.6091931692645,221.7713389369838
1599.0,451.194371010656,222.28529405365236
1600.0,451.7798910363027,222.7997140176252
